name	degree	is_seed	betweenness	closeness	eigenvector	hub_score	authority_score	community	mean_expr_UroB	mean_expr_GU	mean_expr_UroA	mean_expr_BaSq	mean_expr_UroC	pathway	is_well_expressed	global_mean	f_statistic	p_value	df_between	df_within	eta_squared	partial_eta_squared	omega_squared	cohens_f	expression_range	overall_sd	effect_size_ratio	p_adjusted_bh	p_adjusted_bonf	significant_05	significant_01	effect_size_category	cohens_f_category	sig_and_meaningful	sig_and_large_effect	rank_UroA	rank_UroB	rank_UroC	rank_GU	rank_BaSq	sc_norm_mean_expression	sc_norm_detection_rate	sc_norm_max_expression	sc_norm_cells_expressing	sc_norm_total_urothelial_cells	sc_norm_classification	sc_cancer_mean_expression	sc_cancer_detection_rate	sc_cancer_max_expression	sc_cancer_cells_expressing	sc_cancer_total_urothelial_cells	sc_cancer_classification	min_p_adjust	functional_diversity	functional_significance	functional_category	functional_specificity_ratio	pathway_role	functional_structural_importance	hpa_normal_tissue	IHC tissue name	hpa_normal_cell_type	hpa_normal_level	hpa_normal_reliability	hpa_cancer_type	hpa_cancer_high	hpa_cancer_medium	hpa_cancer_low	hpa_cancer_not_detected	hpa_normal_expressed	hpa_normal_reliable	hpa_cancer_expressed	hpa_cancer_confidence	hpa_expression_pattern	hpa_data_quality	hpa_filter_has_data	hpa_filter_normal_quality	hpa_filter_cancer_quality	hpa_passes_filter	hpa_high_confidence	hpa_therapeutic_target	hpa_potential_suppressor	is_amplified	is_homdel	tcga_mutsig_q_value	tcga_num_mutations	tcga_num_samples_mutated	tcga_profiled_samples	tcga_frequency	tcga_is_cancer_gene	tcga_mutation_frequency	pathway_sharing	n_pathways	pathways_list	UroA_mut_freq	UroA_alt_freq	UroB_mut_freq	UroB_alt_freq	UroC_mut_freq	UroC_alt_freq	GU_mut_freq	GU_alt_freq	BaSq_mut_freq	BaSq_alt_freq
HRAS	178	TRUE	96.9981442505365	0.00578034682080925	0.987404941888516	0.987404941888517	0.987404941888516	1	-0.0889726364499272	0.0067182250085531	-0.0303483785471318	0.649861916590423	-0.216761037066897	FGFR3	TRUE	0.0434053680738014	6.65655464736398	3.21833214665832e-05	4	477	0.0528690080195388	0.0528690080195388	0.044837580284079	0.236262914478276	0.86662295365732	0.99734429112471	0.868930580311464	4.41371265827427e-05	0.00926879658237597	TRUE	TRUE	Small	Medium	TRUE	FALSE	3	4	5	2	1	0.146234257534644	0.129194551236414	2.46342639830191	2722	21069	Urothelial	0.145180944251362	0.204453441295547	1.46497104167028	202	988	Urothelial	5.34189550622665e-23	115	22.2723046115436	MAPK_Signaling	1	Functional_Hub	2.59157853470434	Urinary bladder	Urinary bladder	urothelial cells	Low	Supported	urothelial cancer	0	0	1	11	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	5.12e-10	18	18	412	4.4%	TRUE	0.044	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0555555555555556	0.0403225806451613	0.112903225806452	0.0161290322580645	NA	0.05	0.0138888888888889	0.0138888888888889	0.0754716981132075	0.00961538461538462
PTPRC	90	FALSE	6.21804600354432	0.00440528634361234	0.573092296143221	0.573092296143221	0.573092296143221	2	0.229326866183396	-0.135265687433056	-0.591147454929407	0.437337974174791	0.26474572879059	FGFR3	FALSE	-0.212461379421206	34.8406233172017	1.55051786664435e-25	4	477	0.226104759440689	0.226104759440689	0.219259340735279	0.540522484378857	1.0284854291042	0.836137305210798	1.23004370537553	5.72498904607146e-25	4.46549145593574e-23	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	3	2	4	1	0.01961017760598	0.01419146613508	3.21849190471888	299	21069	Non-urothelial	0	0	0	0	988	Non-urothelial	5.34189550622665e-23	236	22.2723046115436	MAPK_Signaling	1	Core_Process	-0.958770170059051	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	0	0	12	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	19	17	412	4.1%	TRUE	0.041	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0317460317460317	0.0403225806451613	0.193548387096774	NA	0.1	NA	0.0416666666666667	0.0555555555555556	0.0283018867924528	0.0192307692307692
RPL9	76	FALSE	5.17238051296118	0.00440528634361234	0.17166453163272	0.171664531632721	0.17166453163272	3	0.0360891081765817	-0.517265439608453	0.331324501382156	-0.0970927775672014	0.125087066039916	FGFR3	FALSE	0.0417187707694958	14.5534616419644	3.18622901190143e-11	4	477	0.108767452376583	0.108767452376583	0.101104898567733	0.349344539188031	0.848589940990609	1.01126621540276	0.839136053460104	6.07704606243451e-11	9.17633955427611e-09	TRUE	TRUE	Medium	Large	TRUE	TRUE	1	3	2	5	4	1.38551185979048	0.428022212729603	4.38985095464539	9018	21069	Urothelial	2.23160411169413	0.993927125506073	3.20414602329274	982	988	Urothelial	2.70610080972589e-38	1	37.5676560287686	Translation	1.68674309569642	Core_Process	0.345767542660164	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	5	4	3	TRUE	Medium	TRUE	Medium	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	1	1	412	0.2%	FALSE	0.002	Shared_FGFR3_ERBB2	2	FGFR3,ERBB2	NA	0.00806451612903226	NA	NA	NA	NA	NA	0.0138888888888889	NA	NA
CDKN2A	118	FALSE	24.9352920446209	0.00490196078431373	0.735737274338348	0.735737274338348	0.735737274338348	2	-0.409949415388701	0.830575808757518	-0.318232324782598	-0.0302807301227239	-0.258599374995325	FGFR3	FALSE	-0.0417856083949566	34.4646152826421	2.7539268544038e-25	4	477	0.224211700489706	0.224211700489706	0.217352637950019	0.53759785054541	1.24052522414622	1.00315721887934	1.23662094116419	1.00396320768139e-24	7.93130934068295e-23	TRUE	TRUE	Large	Very Large	TRUE	TRUE	4	5	3	1	2	0.0139052440425033	0.0135269827708956	2.58815254400642	285	21069	Non-urothelial	1.67711501538043	0.974696356275304	3.41985466528991	963	988	Urothelial	5.30444627416619e-12	49	11.2753599449625	Transferase_Regulation	0.506250257511231	Peripheral	-1.18005091051251	Urinary bladder	Urinary bladder	urothelial cells	Medium	Enhanced	urothelial cancer	3	0	2	7	TRUE	High	TRUE	Medium	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	1.64e-12	31	27	412	6.6%	TRUE	0.066	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0793650793650794	0.395161290322581	0.0967741935483871	0.451612903225806	NA	0.4	0.0416666666666667	0.0694444444444444	0.10377358490566	0.403846153846154
PRKCA	68	FALSE	6.32977981643222	0.00436681222707424	0.427051822214142	0.427051822214142	0.427051822214142	2	0.00759528736937346	-0.168055276652679	0.128696259136061	-0.510360586058203	-0.108554810907136	FGFR3	TRUE	-0.0408951293274364	5.29003505237844	0.000355348088478757	4	477	0.0424765823307628	0.0424765823307628	0.0343780258622235	0.210620229186033	0.639056845194264	1.02129753622346	0.625730330807765	0.000456876113758402	0.102340249481882	TRUE	TRUE	Small	Medium	TRUE	FALSE	1	2	3	4	5	0.0613088320894107	0.0600882813612416	2.39653275101432	1266	21069	Non-urothelial	0.0655234465997521	0.0981781376518219	1.25499960552708	97	988	Non-urothelial	5.34189550622665e-23	88	22.2723046115436	MAPK_Signaling	1	Core_Process	-1.55192384698572	Urinary bladder	Urinary bladder	urothelial cells	Medium	Enhanced	urothelial cancer	0	0	9	3	TRUE	High	FALSE	None	Lost_in_cancer	High	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	NA	3	3	412	0.7%	FALSE	0.007	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0238095238095238	0.032258064516129	NA	0.0483870967741935	0.05	NA	0.0138888888888889	0.0416666666666667	0.0283018867924528	0.0576923076923077
RPS24	66	FALSE	0.241031123289188	0.00389105058365759	0.12070061923081	0.12070061923081	0.12070061923081	3	-0.0261388328950599	-0.582309550348094	0.523356685280757	-0.491190156310305	0.221489845879901	FGFR3	FALSE	0.0657916212781345	34.1275807183871	4.61376985273337e-25	4	477	0.222506969783595	0.222506969783595	0.215635633676435	0.534962768103458	1.10566623562885	1.01990433562389	1.08408818063559	1.66095714698401e-24	1.32876571758721e-22	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	5	4	1.430196047155	0.428022212729603	4.54115219255464	9018	21069	Urothelial	2.36778407501536	0.993927125506073	3.62224185684584	982	988	Urothelial	2.70610080972589e-38	9	37.5676560287686	Translation	1.68674309569642	Core_Process	0.0118332225993053	Urinary bladder	Urinary bladder	urothelial cells	Low	Approved	urothelial cancer	0	0	1	11	FALSE	Medium	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	1	1	412	0.2%	FALSE	0.002	Shared_FGFR3_ERBB2	2	FGFR3,ERBB2	NA	0.0483870967741935	NA	NA	NA	NA	NA	0.0138888888888889	0.00943396226415094	0.0192307692307692
BRCA1	80	FALSE	14.369061581637	0.00448430493273543	0.496800843164216	0.496800843164217	0.496800843164216	2	-0.379688888986125	0.87207181052503	-0.409609044022065	0.417734668446921	-0.225447504451578	FGFR3	FALSE	-0.0162029287749307	47.9962231024285	6.40444973970805e-34	4	477	0.286979414016624	0.286979414016624	0.28058079299907	0.634416307461752	1.28168085454709	1.00697811609092	1.27279911456524	4.6112038125898e-33	1.84448152503592e-31	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	4	3	1	2	0.00173927524167332	0.00213583938487826	1.57453253026863	45	21069	Non-urothelial	0.0521163662629552	0.0708502024291498	1.21174013029052	70	988	Non-urothelial	5.22282045220838e-16	103	15.2820949038883	Other	0.68614789400679	Peripheral	-1.89910048854873	Urinary bladder	Urinary bladder	urothelial cells	Medium	Supported	urothelial cancer	1	9	2	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	24	21	412	5.1%	TRUE	0.051	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0873015873015873	NA	0.0483870967741935	NA	NA	NA	0.0277777777777778	0.0416666666666667	0.0754716981132075	NA
RACK1	116	FALSE	260.522901609383	0.0048780487804878	0.429009869498489	0.42900986949849	0.42900986949849	3	0.237361829185454	-0.895885861117982	0.580225382322072	-0.375002624684917	0.166737285107546	FGFR3	FALSE	0.073708314116875	61.2046912327315	1.01101159788382e-41	4	477	0.339169299587762	0.339169299587762	0.333166177491171	0.716412511509705	1.47611124344005	1.02641569680218	1.4381222423224	1.81982087619087e-40	2.91171340190539e-39	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	2	3	5	4	0	0	0	0	21069	Non-urothelial	0	0	0	0	988	Non-urothelial	2.70610080972589e-38	107	37.5676560287686	Translation	1.68674309569642	Functional_Bridge	4.72340707390149	Urinary bladder	Urinary bladder	urothelial cells	Medium	Uncertain	urothelial cancer	0	3	6	3	TRUE	Low	TRUE	Medium	Constitutive	Medium	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	3	3	412	0.7%	FALSE	0.007	Shared_all_3	3	EGFR,FGFR3,ERBB2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RPS20	80	FALSE	8.90770415628657	0.00444444444444444	0.190193600427904	0.190193600427904	0.190193600427904	3	0.0690398565490444	-0.571988080076448	0.346130433561193	-0.188762165935034	0.184957381249786	FGFR3	FALSE	0.032926834695115	17.6356307049138	1.6421236841952e-13	4	477	0.128834784294716	0.128834784294716	0.121307865938285	0.384561943659025	0.918118513637642	1.02066948921019	0.899525775330164	3.45205562808917e-13	4.72931621048216e-11	TRUE	TRUE	Medium	Large	TRUE	TRUE	1	3	2	5	4	1.37531373809094	0.427737434144952	4.37808750485444	9012	21069	Urothelial	2.88595144748662	1	3.71650340231579	988	988	Urothelial	2.70610080972589e-38	4	37.5676560287686	Translation	1.68674309569642	Core_Process	0.502098675305745	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	6	6	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	1	1	412	0.2%	FALSE	0.002	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0158730158730159	0.0564516129032258	0.0161290322580645	0.0161290322580645	0.05	0.1	NA	0.0138888888888889	0.00943396226415094	0.0192307692307692
RPS25	72	FALSE	2.38598413283694	0.00403225806451613	0.1446992698426	0.144699269842599	0.144699269842599	3	-0.0893093127527479	-0.725678490746279	0.539361182913825	-0.394915040286308	0.171907938410201	FGFR3	FALSE	0.0421864402990714	40.7125454950995	2.32945339272003e-29	4	477	0.254512988456706	0.254512988456706	0.24787413103248	0.584298719551564	1.2650396736601	1.0363610435019	1.22065537062788	1.21978650382431e-28	6.70882577103368e-27	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	5	4	1.49145264308632	0.428259528216811	4.49192311932534	9023	21069	Urothelial	2.36271120973794	0.996963562753036	3.35000058349685	985	988	Urothelial	2.70610080972589e-38	6	37.5676560287686	Translation	1.68674309569642	Core_Process	0.201686988113497	Urinary bladder	Urinary bladder	urothelial cells	High	Approved	urothelial cancer	8	4	0	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	Unique_to_FGFR3	1	FGFR3	NA	0.0241935483870968	NA	NA	NA	NA	NA	NA	NA	NA
HSPA8	92	FALSE	76.09414144646	0.00460829493087558	0.415931136093865	0.415931136093864	0.415931136093864	3	0.210514386054597	-0.305635092867986	0.298948676514048	0.0686529921858618	-0.379495795164037	FGFR3	FALSE	0.0972841142500364	9.01139134965165	5.05592311474022e-07	4	477	0.0702580196178117	0.0702580196178117	0.062339931624072	0.274894930942488	0.678444471678085	0.972672004900916	0.697505909761633	7.70426379388986e-07	0.000145610585704518	TRUE	TRUE	Medium	Large	TRUE	TRUE	1	2	5	4	3	0.456477658226064	0.293559257677156	3.87869988751927	6185	21069	Urothelial	1.77689518146061	0.956477732793522	3.15489896408013	945	988	Urothelial	4.94563673628028e-13	54	12.3057777863214	Other	0.552514793639425	Peripheral	-1.10801437937148	Urinary bladder	Urinary bladder	urothelial cells	Medium	Uncertain	urothelial cancer	0	7	4	1	TRUE	Low	TRUE	High	Constitutive	Medium	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	11	10	412	2.4%	FALSE	0.024	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0396825396825397	0.0241935483870968	0.032258064516129	NA	0.05	NA	0.0416666666666667	NA	0.0471698113207547	NA
FAU	68	FALSE	0.700381989813967	0.00390625	0.123816543279505	0.123816543279505	0.123816543279505	3	-0.0549521444069749	-0.322030392813906	0.210977747707545	-0.0311711237268409	0.057030238848238	FGFR3	FALSE	0.0196135567040788	5.44895132756052	0.000269015975698172	4	477	0.0436968496490973	0.0436968496490973	0.0356061517947225	0.213760408356648	0.533008140521452	1.00641210025894	0.529612213907516	0.000348993698203034	0.0774766010010735	TRUE	TRUE	Small	Medium	TRUE	FALSE	1	4	2	5	3	1.40155058485154	0.427974749632161	4.32547691591968	9017	21069	Urothelial	2.85463503215908	1	3.71665793332363	988	988	Urothelial	2.70610080972589e-38	6	37.5676560287686	Translation	1.68674309569642	Core_Process	0.071817602636784	Urinary bladder	Urinary bladder	urothelial cells	Medium	Supported	urothelial cancer	0	4	5	2	TRUE	High	TRUE	Medium	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	2	2	412	0.5%	FALSE	0.005	Unique_to_FGFR3	1	FGFR3	0.00793650793650794	0.0241935483870968	0.0161290322580645	NA	NA	NA	NA	0.0555555555555556	NA	0.0288461538461538
IL10	78	FALSE	2.1112189335859	0.00431034482758621	0.497421950136268	0.497421950136268	0.497421950136267	2	0.111485077935175	0.0239027087169841	-0.57830814135669	0.70036567900152	-0.405964713326419	FGFR3	FALSE	-0.18467779778901	47.5013337930176	1.28903327285993e-33	4	477	0.284863291420381	0.284863291420381	0.278448876645809	0.631137097626298	1.27867382035821	0.821591816119449	1.55633709497942	8.83908529961098e-33	3.71241582583661e-31	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	2	4	3	1	0.00377513860101752	0.00270539655417913	3.44986872218554	57	21069	Non-urothelial	0	0	0	0	988	Non-urothelial	6.82389067421048e-18	270	17.1659679396318	Other	0.770731553785178	Peripheral	-1.90246101009326	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Approved	urothelial cancer	0	0	0	10	FALSE	Medium	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	1	1	412	0.2%	TRUE	0.002	Shared_all_3	3	EGFR,FGFR3,ERBB2	NA	0.032258064516129	NA	0.0161290322580645	NA	NA	0.0138888888888889	0.0138888888888889	0.00943396226415094	0.00961538461538462
RPS13	76	FALSE	5.17238051296118	0.00440528634361234	0.17166453163272	0.17166453163272	0.17166453163272	3	0.0853196152120474	-0.844409406063309	0.474797651309403	-0.0697172650204612	-0.0709662778358063	FGFR3	FALSE	0.0399500282007752	39.5114193787446	1.37521706850256e-28	4	477	0.248872928532374	0.248872928532374	0.242192790487678	0.575615025224416	1.31920705737271	1.03042327175722	1.28025743743444	6.49282812670061e-28	3.96062515728737e-26	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	2	4	5	3	1.48114940599517	0.428164602021928	4.6901991966545	9021	21069	Urothelial	2.27273259581795	0.997975708502024	3.2532469366999	986	988	Urothelial	2.70610080972589e-38	4	37.5676560287686	Translation	1.68674309569642	Core_Process	0.345767542660164	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Uncertain	urothelial cancer	1	3	0	8	FALSE	Low	TRUE	Medium	Cancer_upregulated	Medium	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	NA	2	2	412	0.5%	FALSE	0.005	Shared_all_3	3	EGFR,FGFR3,ERBB2	NA	0.0161290322580645	NA	0.0161290322580645	NA	0.05	0.0138888888888889	0.0138888888888889	0.00943396226415094	0.0192307692307692
HIF1A	134	FALSE	40.8602743280022	0.00510204081632653	0.795270925512306	0.795270925512306	0.795270925512306	2	0.255216213362394	-0.83044219278898	0.110952083802164	0.751876225764522	-0.47764363228178	FGFR3	FALSE	-0.022424717727519	37.8096222784473	1.73962558350847e-27	4	477	0.240734198452455	0.240734198452455	0.233994728010294	0.563082429171331	1.5823184185535	1.00767067769616	1.57027335773147	7.47779355299164e-27	5.0101216805044e-25	TRUE	TRUE	Large	Very Large	TRUE	TRUE	3	2	4	5	1	0.222788449884314	0.177891689211638	2.98874830444505	3748	21069	Urothelial	0.539128672404642	0.584008097165992	2.22198406262488	577	988	Urothelial	5.32007384615983e-18	283	17.2740823393671	Other	0.775585761808147	Peripheral	0.12329482948381	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	4	2	6	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	6	6	412	1.5%	TRUE	0.015	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.00793650793650794	0.00806451612903226	0.0161290322580645	NA	NA	NA	0.0416666666666667	0.0138888888888889	0.0283018867924528	NA
PIK3R1	122	TRUE	33.0853322567387	0.00495049504950495	0.69020385325416	0.69020385325416	0.69020385325416	1	0.19787662897432	-0.663313132509982	0.171103529006564	-0.0982765928359967	-0.178820972998324	FGFR3	TRUE	-0.0554454050805258	16.3798583066365	1.38947197248225e-12	4	477	0.120768822670332	0.120768822670332	0.113187182399978	0.370617460950953	0.861189761484303	0.979848327975648	0.878901087950528	2.79837711940481e-12	4.00167928074887e-10	TRUE	TRUE	Medium	Large	TRUE	TRUE	2	1	4	5	3	0.0212388559916353	0.020551521192273	2.91122037714078	433	21069	Non-urothelial	0.0831401256595413	0.120445344129555	1.48051336595003	119	988	Non-urothelial	1.5289546509811e-19	166	18.8156053956346	Growth_Factor_Response	0.844798314489763	Signal_Receptor	-0.130433008282932	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	12	0	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	6	6	412	1.5%	TRUE	0.015	Shared_all_3	3	EGFR,FGFR3,ERBB2	NA	0.032258064516129	NA	NA	NA	0.1	0.0277777777777778	0.0277777777777778	0.0377358490566038	0.00961538461538462
UBC	158	TRUE	278.891915576128	0.00546448087431694	0.673910769874932	0.673910769874931	0.673910769874931	3	0.0315323677220565	0.0665544343808095	-0.241777208975103	0.702787796847961	-0.062649881902295	FGFR3	TRUE	-0.0131835545275477	11.7466252132494	4.15697743722431e-09	4	477	0.0896712048430795	0.0896712048430795	0.0818811546261726	0.313853779107999	0.944565005823064	0.992749825729021	0.951463280418536	6.92028613826937e-09	1.1972095019206e-06	TRUE	TRUE	Medium	Large	TRUE	TRUE	5	3	4	2	1	0.739869291542575	0.36736437419906	4.44371121964905	7740	21069	Urothelial	2.63634115532908	0.996963562753036	4.22164031914977	985	988	Urothelial	NA	0	0	Unannotated	0	Functional_Hub	1.92903661744155	Urinary bladder	Urinary bladder	urothelial cells	High	Supported	urothelial cancer	6	4	0	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	NA	7	5	412	1.2%	FALSE	0.012	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0476190476190476	0.0241935483870968	0.0483870967741935	NA	NA	NA	0.0694444444444444	0.0138888888888889	NA	NA
ITGAM	70	FALSE	3.47667712417996	0.00418410041841004	0.431140874022463	0.431140874022463	0.431140874022462	2	-0.0896921394406823	-0.0317394323287372	-0.637235522650264	0.471398195499276	0.0640008417088575	FGFR3	FALSE	-0.262056880868919	54.0920250153063	1.36228423529516e-37	4	477	0.312053727366632	0.312053727366632	0.305843687292806	0.673499730453404	1.10863371814954	0.697976559114402	1.58835379737707	1.45310318431484e-36	3.92337859765007e-35	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	4	2	3	1	0.00167213932776519	0.00156628221557739	2.03939811443794	33	21069	Non-urothelial	0.00215880940627736	0.00303643724696356	1.16564548751512	3	988	Non-urothelial	5.32007384615983e-18	64	17.2740823393671	Other	0.775585761808147	Peripheral	-2.08905879968413	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	0	0	12	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	13	13	412	3.2%	FALSE	0.032	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0317460317460317	0.00806451612903226	0.0645161290322581	NA	NA	0.05	0.0833333333333333	0.0416666666666667	0.0471698113207547	0.00961538461538462
FRS2	66	TRUE	7.48003418622013	0.00436681222707424	0.343506229837668	0.343506229837668	0.343506229837668	1	0.235750382176005	-0.0212247167745485	0.0792074567177452	-0.141716794112597	-0.266823598850824	FGFR3	TRUE	0.0389127818886245	1.79226180019565	0.12914593008406	4	477	0.0148069093681853	0.0148069093681853	0.00653184126041565	0.122594653465167	0.502573981026829	1.00737497485381	0.498894645561117	0.140354822129091	1	FALSE	FALSE	Small	Medium	FALSE	FALSE	2	1	5	3	4	0.0228994336250296	0.023826474915753	2.01347435610029	502	21069	Non-urothelial	0.0642255255613788	0.0951417004048583	1.27591510456597	94	988	Non-urothelial	5.34189550622665e-23	75	22.2723046115436	MAPK_Signaling	1	Core_Process	-1.5911283470255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	Insufficient_data	Low	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	10	9	412	2.2%	TRUE	0.022	Unique_to_FGFR3	1	FGFR3	0.00793650793650794	0.129032258064516	0.0483870967741935	0.0806451612903226	NA	0.2	0.0277777777777778	0.0694444444444444	0.0471698113207547	0.0288461538461538
RPLP0	78	FALSE	17.0853673345693	0.00444444444444444	0.189808384367674	0.189808384367674	0.189808384367674	3	0.070209851977687	-0.513205714433429	0.557666023303584	-0.35412768202502	0.38234495705222	FGFR3	FALSE	0.134378072210176	33.0236937999603	2.51939562006951e-24	4	477	0.216870642432455	0.216870642432455	0.209958813625117	0.526239726640668	1.07087173773701	0.982340492460777	1.09012276899475	8.53630515976494e-24	7.2558593858002e-22	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	5	4	1.30344682822616	0.426218615026817	4.2633774821193	8980	21069	Urothelial	3.1011123246876	1	4.36597296724035	988	988	Urothelial	2.70610080972589e-38	8	37.5676560287686	Translation	1.68674309569642	Core_Process	0.55361748334232	Urinary bladder	Urinary bladder	urothelial cells	Medium	Enhanced	urothelial cancer	2	1	4	5	TRUE	High	TRUE	Medium	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	3	3	412	0.7%	FALSE	0.007	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0158730158730159	0.032258064516129	0.0161290322580645	NA	NA	NA	NA	NA	0.0188679245283019	NA
RPS15	72	FALSE	3.47505192429242	0.00431034482758621	0.156945685780734	0.156945685780734	0.156945685780733	3	0.0596773935702479	-0.351866134025221	0.260101756039828	-0.204843894294358	-0.0212630519310706	FGFR3	FALSE	0.0287896282419718	7.74474379024038	4.7207602620736e-06	4	477	0.0609847585742015	0.0609847585742015	0.053006069950983	0.254843953408783	0.611967890065049	1.02537565459417	0.596823112898323	6.73058888850097e-06	0.0013595789554772	TRUE	TRUE	Medium	Large	TRUE	TRUE	1	2	3	5	4	1.60548935190257	0.428306991314253	5.03330325286572	9024	21069	Urothelial	2.7173506288679	0.998987854251012	3.66386149620686	987	988	Urothelial	2.70610080972589e-38	20	37.5676560287686	Translation	1.68674309569642	Core_Process	0.21574676967065	Urinary bladder	Urinary bladder	urothelial cells	High	Enhanced	urothelial cancer	2	5	2	1	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	NA	1	1	412	0.2%	TRUE	0.002	Unique_to_FGFR3	1	FGFR3	NA	0.00806451612903226	0.0161290322580645	NA	NA	0.05	0.0138888888888889	0.0138888888888889	NA	NA
