name	degree	is_seed	betweenness	closeness	eigenvector	hub_score	authority_score	community	mean_expr_UroB.x	mean_expr_GU.x	mean_expr_UroA.x	mean_expr_BaSq.x	mean_expr_UroC.x	pathway_cond	mean_expr_UroB.y	mean_expr_GU.y	mean_expr_UroA.y	mean_expr_BaSq.y	mean_expr_UroC.y	is_well_expressed	global_mean	f_statistic	p_value	df_between	df_within	eta_squared	partial_eta_squared	omega_squared	cohens_f	expression_range	overall_sd	effect_size_ratio	p_adjusted_bh	p_adjusted_bonf	significant_05	significant_01	effect_size_category	cohens_f_category	sig_and_meaningful	sig_and_large_effect	rank_UroA	rank_UroB	rank_UroC	rank_GU	rank_BaSq	sc_norm_mean_expression	sc_norm_detection_rate	sc_norm_max_expression	sc_norm_cells_expressing	sc_norm_total_urothelial_cells	sc_norm_classification	sc_cancer_mean_expression	sc_cancer_detection_rate	sc_cancer_max_expression	sc_cancer_cells_expressing	sc_cancer_total_urothelial_cells	sc_cancer_classification	min_p_adjust	functional_diversity	functional_significance	functional_category	functional_specificity_ratio	pathway_role	functional_structural_importance	hpa_normal_tissue	hpa_normal_cell_type	hpa_normal_level	hpa_normal_reliability	hpa_cancer_type	hpa_cancer_high	hpa_cancer_medium	hpa_cancer_low	hpa_cancer_not_detected	hpa_normal_expressed	hpa_normal_reliable	hpa_cancer_expressed	hpa_cancer_confidence	hpa_expression_pattern	hpa_data_quality	hpa_filter_has_data	hpa_filter_normal_quality	hpa_filter_cancer_quality	hpa_passes_filter	hpa_high_confidence	hpa_therapeutic_target	hpa_potential_suppressor	tcga_is_cancer_gene	UroA_mut_freq	UroA_alt_freq	UroB_mut_freq	UroB_alt_freq	UroC_mut_freq	UroC_alt_freq	GU_mut_freq	GU_alt_freq	BaSq_mut_freq	BaSq_alt_freq
PAK1	104	TRUE	47.896893128447	0.00185873605947955	0.329802480124812	0.329802480124812	0.329802480124812	1	0.503898789366722	-0.447924903563298	0.106388725941302	0.208994372385985	-0.321736339184194	Unique:EGFR	0.503898789366722	-0.447924903563298	0.106388725941302	0.208994372385985	-0.321736339184194	TRUE	0.0367976178574296	11.7954353993403	3.81730230460832e-09	4	477	0.0900102728751717	0.0900102728751717	0.0822224730547986	0.314505173879515	0.95182369293002	1.02597237386945	0.92772838447903	6.39176199841393e-09	1.0993830637272e-06	TRUE	TRUE	Medium	Large	TRUE	TRUE	3	1	4	5	2	0.0652540447249085	0.0638853291565808	2.35824980158252	1346	21069	Non-urothelial	0.154798721320058	0.216599190283401	1.55288628476008	214	988	Urothelial	1.33464473192058e-32	88	31.874634323438	Transferase_Regulation	1.10242429530692	Peripheral	0.297036834269218	Urinary bladder	urothelial cells	Medium	Enhanced	urothelial cancer	0	8	3	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	0.00793650793650794	0.0483870967741935	0.0161290322580645	0.0483870967741935	NA	NA	NA	0.0277777777777778	0.00943396226415094	0.0384615384615385
DOCK1	58	TRUE	13.5819506319475	0.0017636684303351	0.162532983277858	0.162532983277858	0.162532983277858	1	0.0732680867376512	-0.872753995024794	0.394067255849757	-0.287586669040624	-0.0800796176565402	Unique:EGFR	0.0732680867376512	-0.872753995024793	0.394067255849757	-0.287586669040624	-0.0800796176565402	TRUE	-0.0328162701757985	38.0911369843354	1.1412164159034e-27	4	477	0.242092676552399	0.242092676552399	0.235363090171894	0.565174780367454	1.26682125087455	1.01906055985213	1.24312656262389	5.05646658123354e-27	3.2867032778018e-25	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	2	3	5	4	0.0178957160004336	0.0187953865869287	2.00731416038944	396	21069	Non-urothelial	0.014077552693068	0.0202429149797571	1.33975086110798	20	988	Non-urothelial	1.22118563588294e-29	26	28.9132183127041	Other	1	Peripheral	-0.952651236859821	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	1	1	1	9	TRUE	Medium	TRUE	Low	Constitutive	High	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.0396825396825397	0.0483870967741935	0.0161290322580645	0.0161290322580645	NA	NA	0.0416666666666667	0.0138888888888889	0.0471698113207547	0.0288461538461538
KIT	176	TRUE	124.7348446651	0.00202020202020202	0.571885317672148	0.571885317672148	0.571885317672148	2	0.0512392058761906	-0.421890129089563	0.0411982018786292	-0.468233949097082	0.481212591411218	EGFR,FGFR3,ERBB2	0.0512392058761906	-0.421890129089563	0.0411982018786292	-0.468233949097082	0.481212591411218	FALSE	-0.10222766901087	9.32119723569663	2.92947512565977e-07	4	477	0.072498331166731	0.072498331166731	0.0645949379004126	0.279580356929246	0.9494465405083	0.954162582108068	0.995057402492824	4.48770657547879e-07	8.43688836190013e-05	TRUE	TRUE	Medium	Large	TRUE	TRUE	3	2	1	4	5	0.00711388709619933	0.00697707532393564	2.41795261909332	147	21069	Non-urothelial	0.00123251889133661	0.00202429149797571	0.664895361426383	2	988	Non-urothelial	1.34080447301139e-33	185	32.8726345498766	Phosphorylation	1.13694138765012	Signal_Modifier	1.32690239153037	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	0	1	11	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0238095238095238	0.0161290322580645	0.0483870967741935	NA	0.05	0.1	0.0416666666666667	0.0416666666666667	0.0188679245283019	0.00961538461538462
ELMO2	34	TRUE	3.74330648772519	0.00170648464163823	0.100526304110257	0.100526304110257	0.100526304110257	1	0.0251355813710249	-0.328694621372677	-0.00937670045589922	-0.1484808029588	0.00485352890775551	Unique:EGFR	0.0251355813710249	-0.328694621372677	-0.00937670045589922	-0.148480802958799	0.0048535289077555	FALSE	-0.0907361885206065	2.21825865853462	0.0660307383571874	4	477	0.0182620437884969	0.0182620437884969	0.0100088406781459	0.136388231739779	0.353830202743702	1.00246299806294	0.35296086082719	0.0731417409494999	1	FALSE	FALSE	Small	Medium	FALSE	FALSE	3	1	2	5	4	0.00773960420555186	0.00825857895486259	1.92921201569377	174	21069	Non-urothelial	0.0290914401953739	0.0425101214574899	1.20050732191222	42	988	Non-urothelial	6.88816839805703e-22	5	21.161896244038	Other	0.731910782645035	Peripheral	-2.37282378974566	Urinary bladder	urothelial cells	Not detected	Approved	urothelial cancer	0	1	0	10	FALSE	Medium	TRUE	Low	Cancer_upregulated	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.00793650793650794	0.0161290322580645	NA	0.0161290322580645	0.05	NA	0.0416666666666667	0.0416666666666667	0.0283018867924528	0.0288461538461538
NCKAP1L	38	TRUE	3.90152496276441	0.00165016501650165	0.0784420504352944	0.0784420504352946	0.0784420504352945	1	0.110683068463366	-0.0579813830897256	-0.666180762461091	0.432611226505009	0.320224434061113	Unique:EGFR	0.110683068463366	-0.0579813830897256	-0.666180762461091	0.432611226505009	0.320224434061113	FALSE	-0.246455364808488	49.2464874981309	1.10373837774334e-34	4	477	0.292270113337984	0.292270113337984	0.285911062289017	0.642626212211767	1.0987919889661	0.782269552481358	1.40462067772002	8.59126088621846e-34	3.17876652790083e-32	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	3	2	4	1	0.006753635013332	0.00555318240068347	2.26934127872548	117	21069	Non-urothelial	0.000389297822115655	0.00101214574898785	0.384626248250268	1	988	Non-urothelial	1.22118563588294e-29	202	28.9132183127041	Other	1	Peripheral	-1.23759727841963	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	1	7	3	TRUE	Medium	TRUE	Low	Constitutive	High	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.0317460317460317	0.032258064516129	0.0645161290322581	0.0161290322580645	NA	0.05	0.0833333333333333	NA	0.00943396226415094	NA
PPARG	126	TRUE	22.670487499785	0.00192307692307692	0.46033797484067	0.46033797484067	0.46033797484067	3	0.230757423065493	0.45498292441682	0.510359559340212	-1.19612560517322	0.330546506958953	EGFR,ERBB2	0.230757423065493	0.454982924416819	0.510359559340211	-1.19612560517322	0.330546506958953	FALSE	0.244769365500971	139.516408625109	7.40221656303713e-79	4	477	0.539159658961899	0.539159658961899	0.534778508282048	1.08164177031406	1.70648516451343	0.738262155996127	2.31148942235958	2.13183837015469e-76	2.13183837015469e-76	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	4	3	2	5	0.21357783703776	0.164364706440742	2.96820665585207	3463	21069	Urothelial	2.07132666723659	0.987854251012146	3.23587242095754	976	988	Urothelial	3.12007685587019e-34	245	33.5058347080107	Growth_Factor_Response	1.15884141106798	Signal_Receptor	0.760155534628278	Urinary bladder	urothelial cells	High	Approved	urothelial cancer	4	4	2	2	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	0.0634920634920635	0.201612903225806	0.032258064516129	0.0483870967741935	0.1	0.35	0.0694444444444444	0.236111111111111	0.0283018867924528	0.0576923076923077
NCF1	64	TRUE	13.7552465760961	0.00174520069808028	0.197453416215762	0.197453416215762	0.197453416215762	1	0.239527253481637	-0.0700399066263378	-0.685605156574814	0.576168719865408	0.149648000882383	Unique:EGFR	0.239527253481637	-0.0700399066263378	-0.685605156574813	0.576168719865408	0.149648000882383	FALSE	-0.229387037941688	62.6006408933209	1.63285331979255e-42	4	477	0.344242069127732	0.344242069127732	0.338278001610154	0.724536378290285	1.26177387644022	0.800291170877429	1.57664350470945	3.35901254357325e-41	4.70261756100255e-40	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	2	3	4	1	0.0060209087842125	0.00579049788789216	2.55622470103973	122	21069	Non-urothelial	0.0266275571633621	0.0394736842105263	1.18184922168098	39	988	Non-urothelial	1.34080447301139e-33	66	32.8726345498766	Phosphorylation	1.13694138765012	Signal_Modifier	-0.254773285240834	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	0	0	12	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.00793650793650794	NA	NA	NA	NA	NA	0.0138888888888889	0.0277777777777778	NA	0.0192307692307692
RPS3	102	TRUE	81.8037032866799	0.0018018018018018	0.149859397857783	0.149859397857783	0.149859397857783	4	0.0222291794072891	-0.616652050140215	0.585221539944911	-0.351352309146702	0.105986218436977	EGFR,FGFR3,ERBB2	0.0222291794072892	-0.616652050140215	0.585221539944911	-0.351352309146702	0.105986218436977	FALSE	0.106561673836759	39.4677768291387	1.46721541324854e-28	4	477	0.248666391488246	0.248666391488246	0.241984744307549	0.575297038064126	1.20187359008513	1.00305269459608	1.19821580317783	6.81545224218675e-28	4.22558039015579e-26	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	5	4	1.49065611573249	0.428117138924486	4.73862649676348	9020	21069	Urothelial	3.20783640375962	1	4.08720161109187	988	988	Urothelial	1.33464473192058e-32	111	31.874634323438	Transferase_Regulation	1.10242429530692	Peripheral	-0.0480996943753931	Urinary bladder	urothelial cells	Medium	Uncertain	urothelial cancer	0	6	4	0	TRUE	Low	TRUE	High	Constitutive	Medium	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	0.0403225806451613	NA	0.032258064516129	NA	0.05	NA	NA	0.00943396226415094	0.00961538461538462
MAPKAP1	26	TRUE	3.2827223616167	0.00167785234899329	0.0752342759927568	0.0752342759927569	0.0752342759927568	3	-0.236249609707033	0.257038398454915	-0.147162541341737	0.159968161826358	-0.351629117219406	Unique:EGFR	-0.236249609707033	0.257038398454915	-0.147162541341737	0.159968161826358	-0.351629117219406	TRUE	-0.0427362880241634	4.81950766596538	0.000808258636183744	4	477	0.0388452227838368	0.0388452227838368	0.0307233171822722	0.201035217373593	0.608667515674321	1.00640747719005	0.604792322662148	0.00101208037922138	0.232778487220918	TRUE	TRUE	Small	Medium	TRUE	FALSE	3	4	5	1	2	0.0378661926890541	0.0374958469789738	2.7499141123751	790	21069	Non-urothelial	0.280983937883678	0.368421052631579	1.88804322115644	364	988	Urothelial	2.43787787138246e-30	26	29.6129880547116	Phosphorylation	1.0242024161558	Signal_Modifier	-1.33788103208895	Urinary bladder	urothelial cells	Medium	Supported	urothelial cancer	0	1	4	6	TRUE	High	TRUE	Low	Constitutive	High	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	0.0158730158730159	0.0241935483870968	0.0161290322580645	NA	NA	NA	NA	NA	NA	NA
ALB	188	TRUE	115.443163822058	0.00205761316872428	0.631712613585183	0.631712613585183	0.631712613585182	3	-0.140299389486687	0.136263506450673	-0.0968984524401894	-0.104528001928073	-0.114370712154074	EGFR,FGFR3,ERBB2	-0.140299389486687	0.136263506450673	-0.0968984524401894	-0.104528001928073	-0.114370712154074	FALSE	-0.0535682802729661	2.0323000465219	0.0887778845996794	4	477	0.0167567736243651	0.0167567736243651	0.00849403858996118	0.130546345787642	0.276562895937359	0.787543507853423	0.351171577416943	0.0975879036820904	1	FALSE	FALSE	Small	Medium	FALSE	FALSE	2	5	4	1	3	0	0	0	0	21069	Non-urothelial	0	0	0	0	988	Non-urothelial	1.3725490971878e-12	12	11.8624721115363	Other	0.410278509408413	Peripheral	-1.21424275252894	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	7	3	2	FALSE	High	TRUE	High	Cancer_upregulated	High	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.0396825396825397	0.0241935483870968	NA	NA	0.05	NA	0.0277777777777778	0.0277777777777778	0.0283018867924528	0.0288461538461538
RPS23	76	TRUE	2.61529956114241	0.00156985871271586	0.0802452724462772	0.0802452724462775	0.0802452724462771	4	0.103940938373337	-0.919318838654359	0.528985408875787	-0.228592084704242	0.142691319499687	FGFR3,ERBB2	0.103940938373337	-0.919318838654359	0.528985408875786	-0.228592084704242	0.142691319499687	FALSE	0.0415606379452252	53.6270719344199	2.56993362806968e-37	4	477	0.310203495086746	0.310203495086746	0.303979449004688	0.670598918358292	1.44830424753015	1.02495413030583	1.4130429886633	2.64336030315738e-36	7.40140884884067e-35	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	5	4	1.56921502620752	0.42821206511937	4.6972790081214	9022	21069	Urothelial	2.43353739667101	1	3.34128398592326	988	988	Urothelial	2.70610080972589e-38	4	37.5676560287686	Translation	1.68674309569642	Core_Process	0.130713065707268	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	8	3	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	NA	NA	0.0161290322580645	NA	NA	NA	0.1	NA	0.0138888888888889	NA	NA
LRRK2	114	TRUE	226.186568494234	0.00193050193050193	0.281480427432173	0.281480427432174	0.281480427432173	4	-0.0825316623088336	-0.193219549115104	-0.517777325670534	0.30676556808008	0.253783952634908	EGFR,ERBB2	-0.0825316623088336	-0.193219549115104	-0.517777325670534	0.30676556808008	0.253783952634908	FALSE	-0.251957752737258	28.0113457190004	6.49168913210084e-21	4	477	0.19021519586308	0.19021519586308	0.183113682458401	0.484660686328199	0.824542893750615	0.675164313351566	1.22124774287539	1.94750673963025e-20	1.86960647004504e-18	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	3	2	4	1	0.00406472952330634	0.00384451089278086	1.84358453709264	81	21069	Non-urothelial	0	0	0	0	988	Non-urothelial	1.33464473192058e-32	230	31.874634323438	Transferase_Regulation	1.10242429530692	Functional_Bridge	0.982707432880765	Urinary bladder	urothelial cells	Not detected	Approved	urothelial cancer	0	0	0	11	FALSE	Medium	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0793650793650794	0.0161290322580645	0.129032258064516	NA	NA	NA	0.194444444444444	NA	0.113207547169811	0.00961538461538462
VEGFD	54	TRUE	10.3155124374784	0.00168634064080944	0.184047159003736	0.184047159003737	0.184047159003736	2	-0.253588361731314	-0.234758741731729	-0.209791225449739	-0.106995996288967	0.458149209972284	Unique:EGFR	-0.253588361731314	-0.234758741731729	-0.209791225449739	-0.106995996288967	0.458149209972284	FALSE	-0.181557665835291	6.68087608336275	3.08328964846447e-05	4	477	0.0530519304808155	0.0530519304808155	0.045021688386516	0.236694144624403	0.711737571703597	0.60537818861816	1.1756908079695	4.24874363041994e-05	0.00887987418757768	TRUE	TRUE	Small	Medium	TRUE	FALSE	3	5	1	4	2	0	0	0	0	21069	Non-urothelial	0	0	0	0	988	Non-urothelial	2.68770472039839e-29	39	28.5706184459403	Growth_Factor_Response	0.988150752951176	Signal_Receptor	-1.13899189123011	NA	NA	NA	NA	urothelial cancer	2	3	5	2	NA	NA	TRUE	Medium	Insufficient_data	Low	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHH	88	TRUE	24.4454854284606	0.00186567164179104	0.31442333739769	0.314423337397691	0.31442333739769	2	0.331525179949755	-0.805467935050457	0.556143594668126	-0.526705370323679	0.201955431853799	Unique:FGFR3	0.331525179949755	-0.805467935050456	0.556143594668127	-0.526705370323679	0.201955431853799	FALSE	0.0790831913356223	60.076621790748	4.45655558582657e-41	4	477	0.335012287583547	0.335012287583547	0.328977242146737	0.709779673439635	1.36161152971858	0.999174793723945	1.36273606807456	6.75520004588449e-40	1.28348800871805e-38	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	2	3	5	4	0.0996094679236904	0.0838672931795529	2.62022784104085	1767	21069	Non-urothelial	0.000536394678362444	0.00101214574898785	0.5299579422221	1	988	Non-urothelial	5.32007384615983e-18	385	17.2740823393671	Other	0.775585761808147	Peripheral	-1.86052127052789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	Insufficient_data	Low	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0.00806451612903226	0.032258064516129	NA	NA	NA	NA	NA	0.0283018867924528	0.0384615384615385
TGFA	112	TRUE	48.0866903838938	0.00190114068441065	0.350924683031638	0.350924683031638	0.350924683031638	2	0.00430307995971024	0.528704136652775	-0.0897530109723011	0.669296732908459	-0.301353911485633	Unique:EGFR	0.00430307995971023	0.528704136652775	-0.0897530109723011	0.669296732908459	-0.301353911485633	TRUE	0.142473651161135	16.7670085653207	7.18157328197906e-13	4	477	0.123271410996137	0.123271410996137	0.115706719706572	0.374971792821132	0.970650644394092	0.91352211361425	1.06253656033987	1.4668745427021e-12	2.06829310520997e-10	TRUE	TRUE	Medium	Large	TRUE	TRUE	4	3	5	2	1	0.0198117077134898	0.0213109307513408	2.02880853123836	449	21069	Non-urothelial	0.122511037580866	0.171052631578947	1.43813971193159	169	988	Urothelial	1.34080447301139e-33	32	32.8726345498766	Phosphorylation	1.13694138765012	Signal_Modifier	0.572883670457413	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	2	2	2	4	TRUE	Medium	TRUE	Medium	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	NA	NA	0.0483870967741935	NA	NA	NA	0.1	NA	0.0277777777777778	NA	NA
RICTOR	60	TRUE	34.2473208918635	0.00182815356489945	0.192600523405225	0.192600523405225	0.192600523405225	3	0.0584452694284334	-0.156249292709729	0.00183606008820927	0.140549044089623	-0.366092829276446	Unique:EGFR	0.0584452694284335	-0.156249292709729	0.00183606008820928	0.140549044089623	-0.366092829276446	TRUE	-0.0232834989532365	1.63845875322757	0.163357221850314	4	477	0.0135534754113475	0.0135534754113475	0.00527048767004851	0.11721644954458	0.506641873366069	0.990245303978512	0.511632694778286	0.174895464285838	1	FALSE	FALSE	Small	Medium	FALSE	FALSE	3	2	5	4	1	0.0612162948426257	0.0601832075561251	2.3757678301116	1268	21069	Non-urothelial	0.0786071409155169	0.109311740890688	1.18231956273583	108	988	Non-urothelial	1.34080447301139e-33	52	32.8726345498766	Phosphorylation	1.13694138765012	Signal_Modifier	-0.222320430827195	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	9	0	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	0.0634920634920635	0.0725806451612903	0.0161290322580645	0.032258064516129	NA	NA	0.0833333333333333	0.0555555555555556	0.0566037735849057	0.153846153846154
NOS3	122	TRUE	61.5062627104985	0.00190839694656489	0.403779227035344	0.403779227035345	0.403779227035344	3	-0.0984210416017908	0.096903710244812	-0.507805779883313	0.201361181363575	0.18925176975078	Unique:EGFR	-0.0984210416017908	0.096903710244812	-0.507805779883313	0.201361181363575	0.18925176975078	FALSE	-0.201106667065285	20.533737401586	1.26077364663494e-15	4	477	0.146896468668558	0.146896468668558	0.139493080482224	0.41495863653413	0.709166961246888	0.789497775236019	0.898250740522839	2.92824846960374e-15	3.63102810230864e-13	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	4	2	3	1	0.00176425607766907	0.00199345009255304	1.50575181939447	42	21069	Non-urothelial	0.000427589027336747	0.00101214574898785	0.422457959008707	1	988	Non-urothelial	5.57269228825787e-27	140	26.2539349370624	Other	0.908025341666196	Peripheral	-0.0286743746626393	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	0	0	12	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0555555555555556	0.00806451612903226	0.0806451612903226	NA	NA	NA	0.0416666666666667	NA	0.00943396226415094	0.0384615384615385
MMP3	66	TRUE	8.88620100890845	0.00179856115107914	0.251828286674634	0.251828286674634	0.251828286674634	3	0.0627591727788874	0.308865763419951	-0.562342082828028	0.733902481892642	-0.259915071063881	Unique:EGFR	0.0627591727788874	0.308865763419951	-0.562342082828028	0.733902481892642	-0.259915071063881	FALSE	-0.111437840952817	49.0418438460508	1.4705503568786e-34	4	477	0.29140951055782	0.29140951055782	0.285044014885307	0.641289606415092	1.29624456472067	0.882214306201353	1.46930803049664	1.11452237573957e-33	4.23518502781037e-32	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	3	4	2	1	0.0268937036143467	0.0221178034078504	2.6779158350855	466	21069	Non-urothelial	0	0	0	0	988	Non-urothelial	5.57269228825787e-27	40	26.2539349370624	Other	0.908025341666196	Peripheral	-1.1322688222336	NA	NA	NA	NA	urothelial cancer	9	2	0	0	NA	NA	TRUE	High	Insufficient_data	Low	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0238095238095238	0.0241935483870968	0.0161290322580645	0.032258064516129	NA	NA	NA	0.0416666666666667	NA	0.0769230769230769
CRK	122	TRUE	73.3026480727096	0.0018796992481203	0.383827408906526	0.383827408906526	0.383827408906525	1	0.054629338725682	-0.186155765568607	0.296710909356617	-0.137330160270354	-0.5738260125952	Unique:EGFR	0.054629338725682	-0.186155765568607	0.296710909356617	-0.137330160270354	-0.5738260125952	TRUE	0.0670123658635884	7.64810094516644	5.59853218627867e-06	4	477	0.0602696249053501	0.0602696249053501	0.0522862779368878	0.253248925778777	0.870536921951818	1.00824378919267	0.863419077095317	7.94274517068107e-06	0.00161237726964826	TRUE	TRUE	Medium	Large	TRUE	TRUE	1	2	5	4	3	0.106299737101267	0.0993877260430016	2.3044998314289	2094	21069	Urothelial	0.157001000657487	0.216599190283401	1.59279456201913	214	988	Urothelial	3.12007685587019e-34	115	33.5058347080107	Growth_Factor_Response	1.15884141106798	Signal_Receptor	0.613334935192134	Urinary bladder	urothelial cells	Not detected	Approved	urothelial cancer	0	0	0	11	FALSE	Medium	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.00793650793650794	0.0725806451612903	0.0161290322580645	0.032258064516129	NA	NA	0.0416666666666667	0.0138888888888889	NA	0.0192307692307692
